id,block_name,week_start_date,week_number,day_number,workout_date,exercise_name,record_type,sets,reps,load,load_instruction,rpe,notes,processed_at
Block22_1sPauseBenchPress_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,actual,1,1,350,,7,,2025-07-02T06:05:36.806051700+00:00
Block22_1sPauseBenchPress_w3_d5_prescribed_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,prescribed,1,2,,base on above,6.5,,2025-07-02T06:05:36.806056800+00:00
Block22_1sPauseBenchPress_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,actual,1,2,340,,7,Misloaded meant to do 330,2025-07-02T06:05:36.806060300+00:00
Block22_1sPauseBenchPress_w3_d5_prescribed_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,prescribed,2,4,,base on above,6,,2025-07-02T06:05:36.806063700+00:00
Block22_1sPauseBenchPress_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,actual,2,4,315,,6,,2025-07-02T06:05:36.806067200+00:00
Block22_1sPauseBenchPress_w3_d5_prescribed_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,prescribed,2,6,,find,"6, 7",,2025-07-02T06:05:36.806070700+00:00
Block22_1sPauseBenchPress_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,1s Pause Bench Press,actual,2,6,285,,7,,2025-07-02T06:05:36.806074100+00:00
Block22_DBSeatedShoulderPress_w3_d5_prescribed_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,DB Seated Shoulder Press,prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806077700+00:00
Block22_DBSeatedShoulderPress_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,DB Seated Shoulder Press,actual,3,6,80,,7,,2025-07-02T06:05:36.806081100+00:00
Block22_BicepCurlsofchoice(optional)_w3_d5_prescribed_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,Bicep Curls of choice (optional),prescribed,3,12-15,,,7,,2025-07-02T06:05:36.806084800+00:00
Block22_BicepCurlsofchoice(optional)_w3_d5_actual_1751436336806,Block 22,3/3/2025,3,5,3/7/2025,Bicep Curls of choice (optional),actual,3,12,40,,7,,2025-07-02T06:05:36.806088500+00:00
Block22_Deadliftswbelt_w3_d6_prescribed_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Deadlifts w/belt ,prescribed,1,1,,find,easy 7,,2025-07-02T06:05:36.806095200+00:00
Block22_Deadliftswbelt_w3_d6_actual_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Deadlifts w/belt ,actual,1,1,485,,7,,2025-07-02T06:05:36.806098800+00:00
Block22_Deadliftswbelt*drop10lbeachset_w3_d6_prescribed_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Deadlifts w/belt *drop 10lb each set,prescribed,3,4,,base on above,5.5,,2025-07-02T06:05:36.806102800+00:00
Block22_Deadliftswbelt*drop10lbeachset_w3_d6_actual_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Deadlifts w/belt *drop 10lb each set,actual,3,4,425,,5.5,,2025-07-02T06:05:36.806106800+00:00
Block22_SeatedLegCurls_w3_d6_prescribed_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Seated Leg Curls,prescribed,3,8-12,,,7,,2025-07-02T06:05:36.806110100+00:00
Block22_SeatedLegCurls_w3_d6_actual_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Seated Leg Curls,actual,3,10,100,,7,,2025-07-02T06:05:36.806113300+00:00
Block22_DIps(canbeweighted)_w3_d6_prescribed_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,DIps (can be weighted),prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806116700+00:00
Block22_DIps(canbeweighted)_w3_d6_actual_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,DIps (can be weighted),actual,3,10,325,,7,,2025-07-02T06:05:36.806120200+00:00
Block22_Abs(ofchoice)_w3_d6_prescribed_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Abs (of choice),prescribed,3,12-20,,,7,,2025-07-02T06:05:36.806123400+00:00
Block22_Abs(ofchoice)_w3_d6_actual_1751436336806,Block 22,3/3/2025,3,6,3/8/2025,Abs (of choice),actual,2,10,50,,7,,2025-07-02T06:05:36.806126700+00:00
Block22_LowbarSquatswbelt_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Lowbar Squats w/belt ,prescribed,3,6,,find,"5.5, 6.5, 7.5",,2025-07-02T06:05:36.806134900+00:00
Block22_LowbarSquatswbelt_w4_d1_actual_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Lowbar Squats w/belt ,actual,3,6,425,,7.5,"385,415,425",2025-07-02T06:05:36.806139+00:00
Block22_1sPauseBenchPress_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,1s Pause Bench Press,prescribed,1,2,,find,7,,2025-07-02T06:05:36.806142600+00:00
Block22_1sPauseBenchPress_w4_d1_actual_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,1s Pause Bench Press,actual,1,2,335,,7,,2025-07-02T06:05:36.806146200+00:00
Block22_1sPauseBenchPress_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,1s Pause Bench Press,prescribed,3,7,,base on max,6.5,,2025-07-02T06:05:36.806149600+00:00
Block22_1sPauseBenchPress_w4_d1_actual_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,1s Pause Bench Press,actual,3,7,275,,6.5,,2025-07-02T06:05:36.806153+00:00
Block22_UnilateralLegPress_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Unilateral Leg Press,prescribed,2,8-12,,,8,,2025-07-02T06:05:36.806156300+00:00
Block22_UnilateralLegPress_w4_d1_actual_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Unilateral Leg Press,actual,3,10,225,,8,,2025-07-02T06:05:36.806159600+00:00
Block22_ChestSupportedRows*neutralgrip_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Chest Supported Rows *neutral grip,prescribed,3,8-10,,,8,,2025-07-02T06:05:36.806163500+00:00
Block22_ChestSupportedRows*neutralgrip_w4_d1_actual_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Chest Supported Rows *neutral grip,actual,3,8,115,,8,,2025-07-02T06:05:36.806167400+00:00
Block22_FlatBenchDBPress_w4_d1_prescribed_1751436336806,Block 22,3/10/2025,4,1,3/10/2025,Flat Bench DB Press,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806170700+00:00
Block22_1sPauseBenchPress_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,1s Pause Bench Press ,prescribed,3,5,,find,"6, 7, 8",,2025-07-02T06:05:36.806180100+00:00
Block22_1sPauseBenchPress_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,1s Pause Bench Press ,actual,3,5,315,,8,"275,295,315",2025-07-02T06:05:36.806183900+00:00
Block22_Deadliftswbelt_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Deadlifts w/belt,prescribed,2,5,,find,"6, 7",,2025-07-02T06:05:36.806187600+00:00
Block22_Deadliftswbelt_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Deadlifts w/belt,actual,2,5,435,,7,,2025-07-02T06:05:36.806191+00:00
Block22_Deadliftswbelt_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Deadlifts w/belt,prescribed,1,5,,-6%,rate,,2025-07-02T06:05:36.806194500+00:00
Block22_Deadliftswbelt_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Deadlifts w/belt,actual,1,5,425,,6,,2025-07-02T06:05:36.806197900+00:00
Block22_BarbellRDL's_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Barbell RDL's,prescribed,2,8,,find,6,,2025-07-02T06:05:36.806201300+00:00
Block22_BarbellRDL's_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Barbell RDL's,actual,2,8,245,,6,,2025-07-02T06:05:36.806204400+00:00
Block22_LegPress_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Leg Press,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806207500+00:00
Block22_LegPress_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Leg Press,actual,3,10,495,,7,,2025-07-02T06:05:36.806210600+00:00
Block22_LatPulldowns_w4_d3_prescribed_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Lat Pulldowns,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806213900+00:00
Block22_LatPulldowns_w4_d3_actual_1751436336806,Block 22,3/10/2025,4,3,3/12/2025,Lat Pulldowns,actual,3,8,130,,7,,2025-07-02T06:05:36.806217200+00:00
Block22_LowbarSquatswbelt_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Lowbar Squats w/belt,prescribed,1,1,,find,7,,2025-07-02T06:05:36.806226300+00:00
Block22_LowbarSquatswbelt_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Lowbar Squats w/belt,actual,1,1,495,,7,,2025-07-02T06:05:36.806229900+00:00
Block22_LowbarSquatswbelt_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Lowbar Squats w/belt ,prescribed,3,4,,base on above,6.5,,2025-07-02T06:05:36.806233800+00:00
Block22_LowbarSquatswbelt_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Lowbar Squats w/belt ,actual,3,4,425,,6.5,,2025-07-02T06:05:36.806237600+00:00
Block22_1sPauseBenchPress_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,prescribed,1,1,,find,8,,2025-07-02T06:05:36.806241100+00:00
Block22_1sPauseBenchPress_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,actual,1,1,355,,8,,2025-07-02T06:05:36.806244500+00:00
Block22_1sPauseBenchPress_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,prescribed,1,2,,base on above,7,,2025-07-02T06:05:36.806248100+00:00
Block22_1sPauseBenchPress_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,actual,1,2,335,,7,,2025-07-02T06:05:36.806251400+00:00
Block22_1sPauseBenchPress_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,prescribed,2,4,,base on above,6.5,,2025-07-02T06:05:36.806255400+00:00
Block22_1sPauseBenchPress_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,actual,2,4,315,,6.5,,2025-07-02T06:05:36.806259200+00:00
Block22_1sPauseBenchPress_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,prescribed,2,6,,find,7,,2025-07-02T06:05:36.806262900+00:00
Block22_1sPauseBenchPress_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,1s Pause Bench Press,actual,2,6,285,,7,,2025-07-02T06:05:36.806266200+00:00
Block22_DBSeatedShoulderPress_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,DB Seated Shoulder Press,prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806270200+00:00
Block22_DBSeatedShoulderPress_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,DB Seated Shoulder Press,actual,3,6,75,,7,,2025-07-02T06:05:36.806273800+00:00
Block22_BicepCurlsofchoice(optional)_w4_d5_prescribed_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Bicep Curls of choice (optional),prescribed,3,12-15,,,7,,2025-07-02T06:05:36.806277600+00:00
Block22_BicepCurlsofchoice(optional)_w4_d5_actual_1751436336806,Block 22,3/10/2025,4,5,3/14/2025,Bicep Curls of choice (optional),actual,4,10,25,,7,,2025-07-02T06:05:36.806281400+00:00
Block22_Deadliftswbelt_w4_d6_prescribed_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Deadlifts w/belt ,prescribed,1,1,,find,7,,2025-07-02T06:05:36.806288+00:00
Block22_Deadliftswbelt_w4_d6_actual_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Deadlifts w/belt ,actual,1,1,495,,7,,2025-07-02T06:05:36.806291600+00:00
Block22_Deadliftswbelt*drop10lbeachset_w4_d6_prescribed_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Deadlifts w/belt *drop 10lb each set,prescribed,3,4,,base on above,6,,2025-07-02T06:05:36.806295700+00:00
Block22_Deadliftswbelt*drop10lbeachset_w4_d6_actual_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Deadlifts w/belt *drop 10lb each set,actual,3,4,425,,6,,2025-07-02T06:05:36.806299600+00:00
Block22_SeatedLegCurls_w4_d6_prescribed_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Seated Leg Curls,prescribed,3,8-12,,,7,,2025-07-02T06:05:36.806302900+00:00
Block22_SeatedLegCurls_w4_d6_actual_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Seated Leg Curls,actual,3,10,100,,7,,2025-07-02T06:05:36.806306200+00:00
Block22_DIps(canbeweighted)_w4_d6_prescribed_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,DIps (can be weighted),prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806309800+00:00
Block22_DIps(canbeweighted)_w4_d6_actual_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,DIps (can be weighted),actual,3,10,315,,7,,2025-07-02T06:05:36.806313200+00:00
Block22_Abs(ofchoice)_w4_d6_prescribed_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Abs (of choice),prescribed,3,12-20,,,7,,2025-07-02T06:05:36.806316600+00:00
Block22_Abs(ofchoice)_w4_d6_actual_1751436336806,Block 22,3/10/2025,4,6,3/15/2025,Abs (of choice),actual,3,14,40,,7,,2025-07-02T06:05:36.806320+00:00
Block22_LowbarSquatswbelt_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Lowbar Squats w/belt ,prescribed,3,6,,find,"6, 7, 8",,2025-07-02T06:05:36.806327600+00:00
Block22_LowbarSquatswbelt_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Lowbar Squats w/belt ,actual,3,6,435,,8,"385,415,435",2025-07-02T06:05:36.806331700+00:00
Block22_1sPauseBenchPress_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,1s Pause Bench Press,prescribed,1,2,,find,7,,2025-07-02T06:05:36.806337900+00:00
Block22_1sPauseBenchPress_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,1s Pause Bench Press,actual,1,2,340,,7,,2025-07-02T06:05:36.806341500+00:00
Block22_1sPauseBenchPress_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,1s Pause Bench Press,prescribed,3,7,,base on max,7,,2025-07-02T06:05:36.806345400+00:00
Block22_1sPauseBenchPress_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,1s Pause Bench Press,actual,3,7,280,,7,,2025-07-02T06:05:36.806349300+00:00
Block22_UnilateralLegPress_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Unilateral Leg Press,prescribed,2,8-12,,,8,,2025-07-02T06:05:36.806352600+00:00
Block22_UnilateralLegPress_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Unilateral Leg Press,actual,3,10,225,,8,,2025-07-02T06:05:36.806356+00:00
Block22_ChestSupportedRows*neutralgrip_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Chest Supported Rows *neutral grip,prescribed,3,8-10,,,8,,2025-07-02T06:05:36.806359700+00:00
Block22_ChestSupportedRows*neutralgrip_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Chest Supported Rows *neutral grip,actual,3,10,80,,8,,2025-07-02T06:05:36.806363600+00:00
Block22_FlatBenchDBPress_w5_d1_prescribed_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Flat Bench DB Press,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806367100+00:00
Block22_FlatBenchDBPress_w5_d1_actual_1751436336806,Block 22,3/17/2025,5,1,3/17/2025,Flat Bench DB Press,actual,3,10,50,,7,,2025-07-02T06:05:36.806370600+00:00
Block22_1sPauseBenchPress_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,1s Pause Bench Press ,prescribed,3,5,,can be same as last week,"6, 7, 8",,2025-07-02T06:05:36.806379200+00:00
Block22_1sPauseBenchPress_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,1s Pause Bench Press ,actual,3,6,315,,8,"275,295,315",2025-07-02T06:05:36.806382900+00:00
Block22_Deadliftswbelt_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Deadlifts w/belt,prescribed,2,5,,find,7,,2025-07-02T06:05:36.806386400+00:00
Block22_Deadliftswbelt_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Deadlifts w/belt,actual,2,5,445,,7,,2025-07-02T06:05:36.806390+00:00
Block22_Deadliftswbelt_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Deadlifts w/belt,prescribed,1,5,,-6%,rate,,2025-07-02T06:05:36.806394900+00:00
Block22_Deadliftswbelt_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Deadlifts w/belt,actual,1,5,425,,6,,2025-07-02T06:05:36.806398200+00:00
Block22_BarbellRDL's_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Barbell RDL's,prescribed,2,8,,find,6,,2025-07-02T06:05:36.806401400+00:00
Block22_BarbellRDL's_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Barbell RDL's,actual,2,8,245,,6,,2025-07-02T06:05:36.806404800+00:00
Block22_LegPress_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Leg Press,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806408200+00:00
Block22_LegPress_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Leg Press,actual,3,12,405,,7,,2025-07-02T06:05:36.806411700+00:00
Block22_LatPulldowns_w5_d3_prescribed_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Lat Pulldowns,prescribed,3,10-12,,,7,,2025-07-02T06:05:36.806415200+00:00
Block22_LatPulldowns_w5_d3_actual_1751436336806,Block 22,3/17/2025,5,3,3/19/2025,Lat Pulldowns,actual,3,10,130,,7,,2025-07-02T06:05:36.806418500+00:00
Block22_LowbarSquatswbelt_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Lowbar Squats w/belt,prescribed,1,1,,find,8,,2025-07-02T06:05:36.806427200+00:00
Block22_LowbarSquatswbelt_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Lowbar Squats w/belt,actual,1,1,505,,8,,2025-07-02T06:05:36.806431+00:00
Block22_LowbarSquatswbelt_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Lowbar Squats w/belt ,prescribed,3,4,,base on above,"7, drop 5% LS",,2025-07-02T06:05:36.806434700+00:00
Block22_LowbarSquatswbelt_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Lowbar Squats w/belt ,actual,3,4,445,,7,,2025-07-02T06:05:36.806438400+00:00
Block22_1sPauseBenchPress_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,prescribed,1,1,,find,8,,2025-07-02T06:05:36.806441900+00:00
Block22_1sPauseBenchPress_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,actual,1,1,355,,8,,2025-07-02T06:05:36.806445300+00:00
Block22_1sPauseBenchPress_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,prescribed,1,2,,base on above,8,,2025-07-02T06:05:36.806448800+00:00
Block22_1sPauseBenchPress_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,actual,1,2,340,,8,,2025-07-02T06:05:36.806452400+00:00
Block22_1sPauseBenchPress_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,prescribed,2,4,,base on above,7,,2025-07-02T06:05:36.806455800+00:00
Block22_1sPauseBenchPress_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,actual,2,4,315,,7,,2025-07-02T06:05:36.806459200+00:00
Block22_1sPauseBenchPress_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,prescribed,2,6,,find,7,,2025-07-02T06:05:36.806462600+00:00
Block22_1sPauseBenchPress_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,1s Pause Bench Press,actual,2,6,285,,7,,2025-07-02T06:05:36.806466200+00:00
Block22_DBSeatedShoulderPress_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,DB Seated Shoulder Press,prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806470200+00:00
Block22_DBSeatedShoulderPress_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,DB Seated Shoulder Press,actual,3,8,70,,7,,2025-07-02T06:05:36.806473800+00:00
Block22_BicepCurlsofchoice(optional)_w5_d5_prescribed_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Bicep Curls of choice (optional),prescribed,3,12-15,,,7,,2025-07-02T06:05:36.806477500+00:00
Block22_BicepCurlsofchoice(optional)_w5_d5_actual_1751436336806,Block 22,3/17/2025,5,5,3/21/2025,Bicep Curls of choice (optional),actual,8,10,30,,7,,2025-07-02T06:05:36.806481100+00:00
Block22_Deadliftswbelt_w5_d6_prescribed_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Deadlifts w/belt ,prescribed,1,1,,find,8,,2025-07-02T06:05:36.806487900+00:00
Block22_Deadliftswbelt_w5_d6_actual_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Deadlifts w/belt ,actual,1,1,515,,8,,2025-07-02T06:05:36.806491400+00:00
Block22_Deadliftswbelt*drop10lbeachset_w5_d6_prescribed_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Deadlifts w/belt *drop 10lb each set,prescribed,3,4,,base on above,6.5,,2025-07-02T06:05:36.806500+00:00
Block22_Deadliftswbelt*drop10lbeachset_w5_d6_actual_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Deadlifts w/belt *drop 10lb each set,actual,3,4,435,,6.5,,2025-07-02T06:05:36.806504100+00:00
Block22_SeatedLegCurls_w5_d6_prescribed_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Seated Leg Curls,prescribed,3,8-12,,,7,,2025-07-02T06:05:36.806508600+00:00
Block22_SeatedLegCurls_w5_d6_actual_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Seated Leg Curls,actual,3,12,100,,7,,2025-07-02T06:05:36.806511900+00:00
Block22_DIps(canbeweighted)_w5_d6_prescribed_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,DIps (can be weighted),prescribed,3,6-10,,,7,,2025-07-02T06:05:36.806515400+00:00
Block22_Abs(ofchoice)_w5_d6_prescribed_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Abs (of choice),prescribed,3,12-20,,,7,,2025-07-02T06:05:36.806519400+00:00
Block22_Abs(ofchoice)_w5_d6_actual_1751436336806,Block 22,3/17/2025,5,6,3/22/2025,Abs (of choice),actual,3,12,50,,7,,2025-07-02T06:05:36.806522700+00:00
Block22_LowbarSquatswbelt_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Lowbar Squats w/belt ,prescribed,3,5,,find,6,,2025-07-02T06:05:36.806530200+00:00
Block22_LowbarSquatswbelt_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Lowbar Squats w/belt ,actual,3,5,395,,6,,2025-07-02T06:05:36.806534+00:00
Block22_1sPauseBenchPress_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,1s Pause Bench Press,prescribed,1,2,,find,7,,2025-07-02T06:05:36.806537500+00:00
Block22_1sPauseBenchPress_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,1s Pause Bench Press,actual,1,2,335,,7,,2025-07-02T06:05:36.806540700+00:00
Block22_1sPauseBenchPress_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,1s Pause Bench Press,prescribed,3,7,,same as last week,7,,2025-07-02T06:05:36.806544200+00:00
Block22_1sPauseBenchPress_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,1s Pause Bench Press,actual,3,7,280,,7,,2025-07-02T06:05:36.806547700+00:00
Block22_UnilateralLegPress_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Unilateral Leg Press,prescribed,1,8-12,,,8,,2025-07-02T06:05:36.806551200+00:00
Block22_UnilateralLegPress_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Unilateral Leg Press,actual,1,12,225,,8,,2025-07-02T06:05:36.806554300+00:00
Block22_ChestSupportedRows*neutralgrip_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Chest Supported Rows *neutral grip,prescribed,3,8-10,,,6,,2025-07-02T06:05:36.806558+00:00
Block22_ChestSupportedRows*neutralgrip_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Chest Supported Rows *neutral grip,actual,3,10,160,,7,,2025-07-02T06:05:36.806561600+00:00
Block22_FlatBenchDBPress_w6_d1_prescribed_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Flat Bench DB Press,prescribed,3,10-12,,,6,,2025-07-02T06:05:36.806566700+00:00
Block22_FlatBenchDBPress_w6_d1_actual_1751436336806,Block 22,3/24/2025,6,1,3/24/2025,Flat Bench DB Press,actual,3,10,80,,6,,2025-07-02T06:05:36.806570200+00:00
